Date,Item Purchased,Brand,Category,Quantity,Unit Price,Total Amount,Cost
2018-04-15,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,37.86
2018-04-15,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.0
2018-04-15,Gin,Tanqueray,Spirits,2,22.59,45.18,27.1
2018-04-15,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.79
2018-04-15,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,63.5
2018-04-15,White Wine,Barefoot,Wine,5,15.99,79.95,48.17
2018-04-15,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.74
2018-04-15,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,16.08
2018-04-15,Gin,Tanqueray,Spirits,4,22.59,90.36,55.58
2018-04-15,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.71
2018-04-15,Rum,Bacardi,Spirits,3,28.79,86.37,51.01
2018-04-15,Rum,Bacardi,Spirits,5,28.79,143.95,84.9
2018-04-15,Cigars,Cohiba,Smoking Products,3,15.49,46.47,28.0
2018-04-15,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.51
2018-04-16,Rum,Bacardi,Spirits,4,28.79,115.16,68.73
2018-04-16,Gin,Tanqueray,Spirits,5,22.59,112.95,68.71
2018-04-16,White Wine,Barefoot,Wine,1,15.99,15.99,9.59
2018-04-16,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,31.26
2018-04-16,Rum,Bacardi,Spirits,4,28.79,115.16,68.96
2018-04-16,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.94
2018-04-16,Vodka,Smirnoff,Spirits,5,25.79,128.95,79.34
2018-04-16,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,37.07
2018-04-16,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.45
2018-04-16,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.57
2018-04-16,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.8
2018-04-16,Rum,Bacardi,Spirits,5,28.79,143.95,84.89
2018-04-16,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.68
2018-04-16,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.32
2018-04-16,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,57.53
2018-04-16,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,33.89
2018-04-16,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.04
2018-04-16,Gin,Tanqueray,Spirits,3,22.59,67.77,39.86
2018-04-16,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.61
2018-04-16,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.55
2018-04-16,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.34
2018-04-16,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.49
2018-04-16,White Wine,Barefoot,Wine,1,15.99,15.99,9.31
2018-04-16,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.06
2018-04-16,Cigars,Cohiba,Smoking Products,5,15.49,77.45,47.55
2018-04-16,Beer Pack,Budweiser,Beer,1,18.49,18.49,10.98
2018-04-17,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.39
2018-04-17,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.64
2018-04-17,Cigars,Cohiba,Smoking Products,5,15.49,77.45,47.31
2018-04-17,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.63
2018-04-17,Gin,Tanqueray,Spirits,5,22.59,112.95,67.09
2018-04-17,Cigars,Cohiba,Smoking Products,5,15.49,77.45,47.29
2018-04-17,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.13
2018-04-17,Champagne,Moët & Chandon,Wine,4,45.99,183.96,107.39
2018-04-17,Gin,Tanqueray,Spirits,3,22.59,67.77,40.62
2018-04-17,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.52
2018-04-17,Rum,Bacardi,Spirits,4,28.79,115.16,68.17
2018-04-17,Rum,Bacardi,Spirits,1,28.79,28.79,17.01
2018-04-17,White Wine,Barefoot,Wine,5,15.99,79.95,49.03
2018-04-17,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.42
2018-04-17,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,20.23
2018-04-17,Cigars,Cohiba,Smoking Products,1,15.49,15.49,8.99
2018-04-17,Rum,Bacardi,Spirits,5,28.79,143.95,87.15
2018-04-17,White Wine,Barefoot,Wine,1,15.99,15.99,9.37
2018-04-17,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.55
2018-04-18,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.38
2018-04-18,Gin,Tanqueray,Spirits,4,22.59,90.36,55.09
2018-04-18,White Wine,Barefoot,Wine,5,15.99,79.95,49.35
2018-04-18,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.28
2018-04-18,White Wine,Barefoot,Wine,2,15.99,31.98,19.21
2018-04-18,Vodka,Smirnoff,Spirits,2,25.79,51.58,31.45
2018-04-18,Rum,Bacardi,Spirits,2,28.79,57.58,34.58
2018-04-18,Gin,Tanqueray,Spirits,4,22.59,90.36,55.56
2018-04-18,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.22
2018-04-18,Vodka,Smirnoff,Spirits,5,25.79,128.95,75.39
2018-04-18,White Wine,Barefoot,Wine,1,15.99,15.99,9.81
2018-04-18,Beer Pack,Budweiser,Beer,5,18.49,92.45,54.2
2018-04-18,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.08
2018-04-18,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,48.62
2018-04-18,Cigars,Cohiba,Smoking Products,5,15.49,77.45,47.88
2018-04-18,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.91
2018-04-18,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.7
2018-04-19,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.49
2018-04-19,Gin,Tanqueray,Spirits,2,22.59,45.18,27.56
2018-04-19,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,94.84
2018-04-19,Champagne,Moët & Chandon,Wine,1,45.99,45.99,26.76
2018-04-19,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.84
2018-04-19,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.84
2018-04-19,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.45
2018-04-19,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,90.01
2018-04-19,Cigars,Cohiba,Smoking Products,4,15.49,61.96,38.19
2018-04-19,Rum,Bacardi,Spirits,2,28.79,57.58,33.99
2018-04-19,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.88
2018-04-19,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.51
2018-04-19,Cigars,Cohiba,Smoking Products,5,15.49,77.45,46.71
2018-04-19,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.25
2018-04-19,Vodka,Smirnoff,Spirits,4,25.79,103.16,63.13
2018-04-19,Champagne,Moët & Chandon,Wine,4,45.99,183.96,106.96
2018-04-19,Gin,Tanqueray,Spirits,1,22.59,22.59,13.35
2018-04-19,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,75.58
2018-04-19,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,91.84
2018-04-19,White Wine,Barefoot,Wine,4,15.99,63.96,39.55
2018-04-19,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,60.07
2018-04-19,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.79
2018-04-19,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,27.15
2018-04-19,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.6
2018-04-20,Beer Pack,Budweiser,Beer,5,18.49,92.45,57.03
2018-04-20,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.64
2018-04-20,White Wine,Barefoot,Wine,1,15.99,15.99,9.29
2018-04-20,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.31
2018-04-20,White Wine,Barefoot,Wine,2,15.99,31.98,19.24
2018-04-20,White Wine,Barefoot,Wine,1,15.99,15.99,9.42
2018-04-20,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.47
2018-04-20,Rum,Bacardi,Spirits,1,28.79,28.79,17.72
2018-04-20,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.31
2018-04-20,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,91.91
2018-04-20,Vodka,Smirnoff,Spirits,5,25.79,128.95,78.74
2018-04-20,Beer Pack,Budweiser,Beer,4,18.49,73.96,45.27
2018-04-20,Rum,Bacardi,Spirits,2,28.79,57.58,34.17
2018-04-20,Champagne,Moët & Chandon,Wine,2,45.99,91.98,53.76
2018-04-20,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.78
2018-04-21,Champagne,Moët & Chandon,Wine,1,45.99,45.99,28.45
2018-04-21,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.17
2018-04-21,Champagne,Moët & Chandon,Wine,3,45.99,137.97,83.29
2018-04-21,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,55.16
2018-04-21,Beer Pack,Budweiser,Beer,4,18.49,73.96,43.57
2018-04-21,Rum,Bacardi,Spirits,5,28.79,143.95,86.2
2018-04-21,White Wine,Barefoot,Wine,2,15.99,31.98,19.17
2018-04-21,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.71
2018-04-21,Rum,Bacardi,Spirits,1,28.79,28.79,17.77
2018-04-21,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.85
2018-04-21,White Wine,Barefoot,Wine,1,15.99,15.99,9.48
2018-04-21,Vodka,Smirnoff,Spirits,3,25.79,77.37,46.31
2018-04-21,White Wine,Barefoot,Wine,4,15.99,63.96,39.26
2018-04-21,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.47
2018-04-21,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.57
2018-04-21,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.46
2018-04-21,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,48.93
2018-04-21,Beer Pack,Budweiser,Beer,4,18.49,73.96,43.79
2018-04-21,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.86
2018-04-21,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,61.2
2018-04-21,Gin,Tanqueray,Spirits,2,22.59,45.18,27.44
2018-04-21,Gin,Tanqueray,Spirits,3,22.59,67.77,41.99
2018-04-21,Gin,Tanqueray,Spirits,2,22.59,45.18,27.49
2018-04-21,Gin,Tanqueray,Spirits,3,22.59,67.77,40.16
2018-04-21,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.44
2018-04-21,White Wine,Barefoot,Wine,2,15.99,31.98,19.12
2018-04-21,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.73
2018-04-21,Cigars,Cohiba,Smoking Products,2,15.49,30.98,17.97
2018-04-21,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.66
2018-04-21,Rum,Bacardi,Spirits,5,28.79,143.95,85.21
2018-04-22,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,76.59
2018-04-22,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,60.72
2018-04-22,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.04
2018-04-22,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,63.41
2018-04-22,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,25.16
2018-04-22,Rum,Bacardi,Spirits,1,28.79,28.79,16.93
2018-04-22,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,32.01
2018-04-22,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,23.78
2018-04-22,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.43
2018-04-22,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.78
2018-04-22,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.91
2018-04-22,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.19
2018-04-22,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.48
2018-04-22,Beer Pack,Budweiser,Beer,1,18.49,18.49,10.81
2018-04-22,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,8.02
2018-04-22,Rum,Bacardi,Spirits,3,28.79,86.37,52.99
2018-04-22,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.74
2018-04-22,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.19
2018-04-22,Beer Pack,Budweiser,Beer,4,18.49,73.96,42.99
2018-04-22,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,61.17
2018-04-22,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,31.93
2018-04-22,White Wine,Barefoot,Wine,3,15.99,47.97,28.16
2018-04-22,Gin,Tanqueray,Spirits,4,22.59,90.36,52.53
2018-04-22,White Wine,Barefoot,Wine,5,15.99,79.95,48.02
2018-04-22,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,20.14
2018-04-22,Champagne,Moët & Chandon,Wine,4,45.99,183.96,112.69
2018-04-22,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.52
2018-04-23,Beer Pack,Budweiser,Beer,3,18.49,55.47,33.58
2018-04-23,Cigars,Cohiba,Smoking Products,5,15.49,77.45,45.35
2018-04-23,White Wine,Barefoot,Wine,1,15.99,15.99,9.54
2018-04-23,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,38.37
2018-04-23,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.07
2018-04-23,White Wine,Barefoot,Wine,1,15.99,15.99,9.77
2018-04-23,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.08
2018-04-23,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.25
2018-04-23,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,8.01
2018-04-23,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.87
2018-04-23,Cigars,Cohiba,Smoking Products,5,15.49,77.45,47.49
2018-04-23,Champagne,Moët & Chandon,Wine,1,45.99,45.99,26.79
2018-04-23,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.91
2018-04-23,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.82
2018-04-23,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,48.41
2018-04-23,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.89
2018-04-23,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.09
2018-04-23,Beer Pack,Budweiser,Beer,4,18.49,73.96,42.93
2018-04-23,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.86
2018-04-23,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.96
2018-04-23,Champagne,Moët & Chandon,Wine,3,45.99,137.97,81.92
2018-04-23,White Wine,Barefoot,Wine,4,15.99,63.96,38.27
2018-04-23,Gin,Tanqueray,Spirits,1,22.59,22.59,13.76
2018-04-23,Champagne,Moët & Chandon,Wine,3,45.99,137.97,84.87
2018-04-23,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.48
2018-04-24,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.03
2018-04-24,White Wine,Barefoot,Wine,3,15.99,47.97,29.54
2018-04-24,Beer Pack,Budweiser,Beer,4,18.49,73.96,45.29
2018-04-24,Cigarettes,Marlboro,Smoking Products,5,10.99,54.95,32.04
2018-04-24,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,90.1
2018-04-24,White Wine,Barefoot,Wine,3,15.99,47.97,28.71
2018-04-24,Vodka,Smirnoff,Spirits,4,25.79,103.16,62.66
2018-04-24,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.67
2018-04-24,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.83
2018-04-24,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.4
2018-04-24,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.57
2018-04-24,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.24
2018-04-24,Rum,Bacardi,Spirits,1,28.79,28.79,17.12
2018-04-24,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,26.34
2018-04-24,Champagne,Moët & Chandon,Wine,4,45.99,183.96,112.91
2018-04-24,Rum,Bacardi,Spirits,3,28.79,86.37,52.04
2018-04-24,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.22
2018-04-24,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.97
2018-04-24,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.21
2018-04-24,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.42
2018-04-25,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.24
2018-04-25,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.0
2018-04-25,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.96
2018-04-25,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,40.21
2018-04-25,Beer Pack,Budweiser,Beer,5,18.49,92.45,56.66
2018-04-25,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.7
2018-04-25,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.37
2018-04-25,Champagne,Moët & Chandon,Wine,2,45.99,91.98,53.54
2018-04-25,Beer Pack,Budweiser,Beer,2,18.49,36.98,21.81
2018-04-25,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.36
2018-04-25,Cigars,Cohiba,Smoking Products,3,15.49,46.47,28.74
2018-04-25,White Wine,Barefoot,Wine,3,15.99,47.97,28.06
2018-04-25,Rum,Bacardi,Spirits,4,28.79,115.16,69.92
2018-04-25,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,13.07
2018-04-25,Gin,Tanqueray,Spirits,5,22.59,112.95,68.56
2018-04-25,White Wine,Barefoot,Wine,5,15.99,79.95,46.64
2018-04-26,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.15
2018-04-26,Beer Pack,Budweiser,Beer,3,18.49,55.47,32.38
2018-04-26,Champagne,Moët & Chandon,Wine,4,45.99,183.96,108.11
2018-04-26,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.03
2018-04-26,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,90.42
2018-04-26,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.44
2018-04-26,White Wine,Barefoot,Wine,5,15.99,79.95,46.48
2018-04-26,Cigars,Cohiba,Smoking Products,4,15.49,61.96,37.39
2018-04-26,Vodka,Smirnoff,Spirits,1,25.79,25.79,15.8
2018-04-26,Beer Pack,Budweiser,Beer,5,18.49,92.45,56.59
2018-04-26,Gin,Tanqueray,Spirits,1,22.59,22.59,13.92
2018-04-26,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.92
2018-04-26,White Wine,Barefoot,Wine,1,15.99,15.99,9.8
2018-04-26,Vodka,Smirnoff,Spirits,1,25.79,25.79,14.96
2018-04-26,Vodka,Smirnoff,Spirits,2,25.79,51.58,30.07
2018-04-26,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.68
2018-04-26,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,48.09
2018-04-26,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.96
2018-04-26,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,36.4
2018-04-26,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,73.18
2018-04-26,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.4
2018-04-27,Cigarettes,Marlboro,Smoking Products,4,10.99,43.96,25.7
2018-04-27,Beer Pack,Budweiser,Beer,5,18.49,92.45,55.64
2018-04-27,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.51
2018-04-27,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.35
2018-04-27,Vodka,Smirnoff,Spirits,5,25.79,128.95,75.5
2018-04-27,Cigarettes,Marlboro,Smoking Products,3,10.99,32.97,19.72
2018-04-27,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,32.16
2018-04-27,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.18
2018-04-27,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.48
2018-04-27,Rum,Bacardi,Spirits,4,28.79,115.16,69.82
2018-04-27,Rum,Bacardi,Spirits,4,28.79,115.16,70.62
2018-04-27,Beer Pack,Budweiser,Beer,2,18.49,36.98,22.5
2018-04-27,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.9
2018-04-27,Champagne,Moët & Chandon,Wine,3,45.99,137.97,81.05
2018-04-27,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.08
2018-04-27,Champagne,Moët & Chandon,Wine,3,45.99,137.97,81.72
2018-04-27,Vodka,Smirnoff,Spirits,3,25.79,77.37,47.93
2018-04-27,Rum,Bacardi,Spirits,2,28.79,57.58,33.58
2018-04-27,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.65
2018-04-28,Vodka,Smirnoff,Spirits,4,25.79,103.16,62.99
2018-04-28,Gin,Tanqueray,Spirits,4,22.59,90.36,54.25
2018-04-28,White Wine,Barefoot,Wine,2,15.99,31.98,18.56
2018-04-28,Champagne,Moët & Chandon,Wine,4,45.99,183.96,112.44
2018-04-28,Gin,Tanqueray,Spirits,3,22.59,67.77,39.58
2018-04-28,Vodka,Smirnoff,Spirits,5,25.79,128.95,76.99
2018-04-28,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.83
2018-04-28,Gin,Tanqueray,Spirits,2,22.59,45.18,26.93
2018-04-28,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.5
2018-04-28,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.38
2018-04-28,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,36.32
2018-04-28,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.48
2018-04-28,Craft Beer,Sierra Nevada,Beer,2,20.49,40.98,24.68
2018-04-28,Rum,Bacardi,Spirits,3,28.79,86.37,53.31
2018-04-28,Gin,Tanqueray,Spirits,2,22.59,45.18,27.39
2018-04-28,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,11.91
2018-04-28,Rum,Bacardi,Spirits,5,28.79,143.95,87.37
2018-04-28,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.52
2018-04-28,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.6
2018-04-28,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,16.07
2018-04-29,White Wine,Barefoot,Wine,5,15.99,79.95,48.8
2018-04-29,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.61
2018-04-29,Rum,Bacardi,Spirits,4,28.79,115.16,69.22
2018-04-29,Gin,Tanqueray,Spirits,4,22.59,90.36,55.75
2018-04-29,Vodka,Smirnoff,Spirits,4,25.79,103.16,59.92
2018-04-29,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.44
2018-04-29,Craft Beer,Sierra Nevada,Beer,1,20.49,20.49,12.43
2018-04-29,Champagne,Moët & Chandon,Wine,2,45.99,91.98,55.51
2018-04-29,Rum,Bacardi,Spirits,5,28.79,143.95,85.07
2018-04-29,Champagne,Moët & Chandon,Wine,3,45.99,137.97,85.39
2018-04-29,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,74.68
2018-04-29,Rum,Bacardi,Spirits,3,28.79,86.37,51.72
2018-04-29,Gin,Tanqueray,Spirits,1,22.59,22.59,14.0
2018-04-29,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.84
2018-04-29,Rum,Bacardi,Spirits,4,28.79,115.16,71.21
2018-04-29,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.62
2018-04-29,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.34
2018-04-29,Gin,Tanqueray,Spirits,4,22.59,90.36,52.96
2018-04-29,Gin,Tanqueray,Spirits,5,22.59,112.95,68.58
2018-04-30,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,39.19
2018-04-30,Rum,Bacardi,Spirits,4,28.79,115.16,68.22
2018-04-30,White Wine,Barefoot,Wine,2,15.99,31.98,18.66
2018-04-30,Rum,Bacardi,Spirits,2,28.79,57.58,34.79
2018-04-30,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,92.99
2018-04-30,White Wine,Barefoot,Wine,3,15.99,47.97,28.25
2018-04-30,Champagne,Moët & Chandon,Wine,1,45.99,45.99,27.16
2018-04-30,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.79
2018-04-30,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,49.33
2018-04-30,Craft Beer,Sierra Nevada,Beer,4,20.49,81.96,50.01
2018-04-30,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.17
2018-04-30,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,8.03
2018-04-30,Craft Beer,Sierra Nevada,Beer,5,20.49,102.45,63.1
2018-04-30,White Wine,Barefoot,Wine,3,15.99,47.97,28.81
2018-04-30,Whiskey,Jack Daniel's,Spirits,5,30.99,154.95,95.59
2018-04-30,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,72.37
2018-04-30,Vodka,Smirnoff,Spirits,3,25.79,77.37,45.52
2018-04-30,Red Wine,Robert Mondavi,Wine,5,12.99,64.95,38.94
2018-04-30,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,7.56
2018-04-30,Cigars,Cohiba,Smoking Products,2,15.49,30.98,18.56
2018-04-30,Whiskey,Jack Daniel's,Spirits,1,30.99,30.99,18.26
2018-04-30,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.5
2018-04-30,Whiskey,Jack Daniel's,Spirits,3,30.99,92.97,56.98
2018-04-30,Rum,Bacardi,Spirits,5,28.79,143.95,84.17
2018-04-30,Rum,Bacardi,Spirits,1,28.79,28.79,17.2
2018-04-30,Cigars,Cohiba,Smoking Products,3,15.49,46.47,27.34
2018-04-30,Vodka,Smirnoff,Spirits,5,25.79,128.95,75.4
2018-04-30,Whiskey,Jack Daniel's,Spirits,2,30.99,61.98,37.7
2018-05-01,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,22.94
2018-05-01,Rum,Bacardi,Spirits,5,28.79,143.95,88.76
2018-05-01,Cigars,Cohiba,Smoking Products,1,15.49,15.49,9.08
2018-05-01,Gin,Tanqueray,Spirits,4,22.59,90.36,54.69
2018-05-01,Cigarettes,Marlboro,Smoking Products,1,10.99,10.99,6.71
2018-05-01,Gin,Tanqueray,Spirits,2,22.59,45.18,27.38
2018-05-01,Red Wine,Robert Mondavi,Wine,4,12.99,51.96,30.77
2018-05-01,Red Wine,Robert Mondavi,Wine,2,12.99,25.98,15.11
2018-05-01,Beer Pack,Budweiser,Beer,1,18.49,18.49,11.17
2018-05-01,Red Wine,Robert Mondavi,Wine,3,12.99,38.97,23.73
2018-05-01,Champagne,Moët & Chandon,Wine,5,45.99,229.95,135.05
2018-05-01,Whiskey,Jack Daniel's,Spirits,4,30.99,123.96,72.36
2018-05-01,Cigars,Cohiba,Smoking Products,4,15.49,61.96,36.93
2018-05-01,Gin,Tanqueray,Spirits,3,22.59,67.77,40.24
2018-05-01,Rum,Bacardi,Spirits,1,28.79,28.79,17.37
2018-05-01,White Wine,Barefoot,Wine,3,15.99,47.97,28.22
2018-05-01,Cigarettes,Marlboro,Smoking Products,2,10.99,21.98,12.96
2018-05-01,Red Wine,Robert Mondavi,Wine,1,12.99,12.99,8.05
2018-05-01,Vodka,Smirnoff,Spirits,4,25.79,103.16,61.93
2018-05-01,Craft Beer,Sierra Nevada,Beer,3,20.49,61.47,35.95
